what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371351825545
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371351830183
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371351830955
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371351831098
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371351831588
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371351863057
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1371351866170
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1371351869770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371351870600
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1371351870922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371351882491
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1371351884377
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371351886976
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1371351887176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371351891386
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371351892137
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371351893276
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1371351954042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1371351955451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371351956453
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371351958445
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371351968825
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371351973169
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371351975887
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371351979593
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1371351989041
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371351989265
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371351989479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371351990017
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371351992459
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371351998492
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1371352005529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352008645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1371352009863
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352010013
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352011796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352014559
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371352021134
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371352021262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352021750
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352022996
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371352027849
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1371352028926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352041202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352056257
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352075181
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352103032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352152806
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352161515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352167504
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352284854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352288387
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352291437
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352318429
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352321006
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352325087
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352333408
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352381897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352437668
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352437821
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352464691
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1371352483983
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352486740
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352488515
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1371352489483
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371352489675
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371352489834
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352490326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352500819
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352501785
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352525450
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352530239
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352540984
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352577963
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1371352583692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352584165
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1371352586681
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352590282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352592368
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352595458
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1371352595520
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352595855
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371352624320
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1371352625110
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352632128
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1371352634107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1371352634365
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352644416
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352655750
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352659767
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352662105
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371352662607
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371352662751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352664096
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352673100
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352676769
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352678831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352686326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352686978
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352689821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352690274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352694786
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352695322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352696881
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352698238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352700107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352700768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352747951
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352748117
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352770297
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352773254
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352808447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352810271
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352817033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352818391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352838435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352840340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352843054
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352852167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352855474
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352864169
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352888959
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352890063
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352896897
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352898614
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352910135
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352911539
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352915518
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352918439
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352947822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352951888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352953605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352957943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1371352959819
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352960256
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371352961997
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371352966995
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352968504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352972379
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352973709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352975720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352976887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352990131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371352999656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353002066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353003407
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353014447
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353026882
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353053049
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371353053191
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1371353095742
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353118194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353121459
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353146176
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353160027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353167289
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353218565
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371353226420
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371353229063
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371353231169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1371353231683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353236077
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353340974
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371353341511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353361977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353371266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1371353384146
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353384361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353386637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353390547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353392058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353393619
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1371353435885
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353453749
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353455994
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353470333
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371353481260
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1371353499723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1371353506096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353509071
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353510877
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353516328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353518042
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353519246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353521349
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1371353523987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1371353528926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353534724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353537159
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353538922
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353548485
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353549527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1371353550201
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353550738
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353552047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353555078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1371353555646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353557784
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353564235
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353565885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353568018
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1371353568033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353570293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353571835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353572651
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353574387
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371353576424
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353587978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353589519
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353591163
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1371353591837
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371353596805
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353599173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353600859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353602019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1371353603642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1371353603833
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1371353604069
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371353604350
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1371353604491
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1371353605017
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1371353606577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353613196
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353626654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353637223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353637428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353637446
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1371353639978
